file_name,prn,name,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50
10003270_Imperial College London_Submission.txt,10003270,Imperial College London,0.0116476289373486,0.0532537210107304,0.00733817930079612,0.0525614399446175,0.00136725510557286,0,0.0995327102803738,0.00148840429214261,1.7307026652821e-05,0.039269643475251,0.089356178608515,0.00976116303219107,0,0,0,0.00365178262374524,0,0.0255797853928695,0,0.00373831775700935,0,0.00550363447559709,0.00138456213222568,3.46140533056421e-05,0,0.0191242644513673,0.0946175147109727,0.000588438906195916,0.012184146763586,0.00110764970578055,0.08288335064036,0.00505365178262375,0,0.0577708549671167,0.0050190377293181,0.000121149186569747,0.0413118726202838,0.0210107303565247,0,0.0120283835237106,0.0570093457943925,0.05754586362063,0.0377293181031499,0.0170820353063344,0.0294392523364486,0.0145898234683281,0.000467289719626168,0.000553824852890273,0.00335756317064728,0.0239183108341987
10003614_University of Winchester_Submission.txt,10003614,University of Winchester,0.0105725825611784,0.054288429555714,0.00769779044903778,0.0355428842955571,0.0829413162271323,0,0.092872416250891,0.00860061772392492,0.00496555001187931,0.0263720598717035,0.0620337372297458,0.0130672368733666,0.0206937514849133,0.00838679021145165,0,0.00339748158707532,0,0.0303635067712046,0,0.00289855072463768,0,0.00515561891185555,0,0,0.000617723924922785,0.016512235685436,0.0604656688049418,0.000522689474934664,0.00795913518650511,0,0.0954858636255643,0.00142551674982181,0,0.0428367783321454,0,0.0231646471846044,0,0.0462580185317178,0.00496555001187931,0.0430743644571157,0.0341886433832264,0.00950344499881207,0.00349251603706344,0.0386315039201711,0.0910192444761226,0.00572582561178427,0.00389641244951295,0,0.000403896412449513,0
10003645_King s College London_Submission.txt,10003645,King s College London,0.00221640137013903,0.0702800725367721,0.0109208140237759,0.0190812008865605,0.02121700584324,0,0.0754382429981866,0.000947007858150312,0.0116864799516422,0.0730002014910336,0.0968164416683457,0.0166028611726778,0.0103767882329236,0,0,0.00286117267781584,0,0.00963127140842232,0,0.000120894620189402,0.000382832963933105,0.000221640137013903,0.00479548660084626,0,0,0.0280274027805763,0.0847269796494056,0.00197461212976023,0.0114043925045336,0,0.069091275438243,0,0,0.027684868023373,0,0.0161192826919202,0.000826113237960911,0.0435019141648197,0.0550876485996373,0.00993350795889583,0.0381422526697562,0.0380213580495668,0.00930888575458392,0.0310296191819464,0.0615152125730405,0.00255893612734233,0.000483578480757606,0.00402982067298005,0.00491638122103566,0.0350191416481967
10003674_Kingston College_Submission.txt,10003674,Kingston College,0,0.0168501270110076,0.0172311600338696,0.0193903471634208,0.00268839966130398,0.00412785774767147,0.0088272650296359,0.0158763759525826,0.00495342929720576,0.00306943268416596,0.097311600338696,0.0545512277730737,0.0440939881456393,0.00677392040643523,0,0.0288738357324301,0.000825571549534293,0.0350973751058425,0,0.0255927180355631,0.00700677392040644,0.00330228619813717,0.0206181202370872,0.0889077053344623,0,0.0291701947502117,0.0803344623200677,0,0.00355630821337849,0,0.0159822184589331,0.0155588484335309,0,0.0466977138018628,0,0.0277307366638442,0,0.00812870448772227,0,0.0462531752751905,0.0344623200677392,0.107260795935648,0.00110076206604572,0.0137171888230313,0.0395215918712955,0.0164690939881456,0.00436071126164268,0.00012701100762066,0.00184165961049958,0.00175698560541914
10003676_Kingston Maurward College_Submission.txt,10003676,Kingston Maurward College,0,0.0137152777777778,0.00538194444444445,0.0312065972222222,0,0.0535590277777778,0.0124565972222222,0.00520833333333333,0,0.015625,0.0188368055555556,0.0370225694444444,0.0176649305555556,0,0.00889756944444445,0.0416666666666667,0,0.0109375,0.0245659722222222,0.00234375,0,0.0209201388888889,0.0106336805555556,0.00616319444444445,0,0.0536458333333333,0.136111111111111,0,0.0212673611111111,0.0293836805555556,0.0319878472222222,0,0,0.0795138888888889,0.0184461805555556,0.00338541666666667,0,0.0231770833333333,0,0.0296440972222222,0.0342013888888889,0.128776041666667,0.000737847222222222,0.0259982638888889,0.00677083333333333,0.00993923611111111,0,0.00486111111111111,0,0.0253472222222222
10003678_Kingston University_Submission.txt,10003678,Kingston University,0,0.0758778376612772,0.00442593499918341,0.0280581414339376,0.0253633839621101,0.00276008492569002,0.045255593663237,0,0.00476890413196146,0.0567532255430345,0.0934019271598889,0.0170178017311775,0.0177527355871305,0.00106157112526539,0,4.89955903968643e-05,0,0.0241548260656541,0,0.00576514780336436,0,0,0.0449126245304589,0,0.00677772333823289,0.0254940388698351,0.122668626490283,0,0,0.00710436060754532,0.0742936469051119,0.00227012902172138,0,0.0599379389188306,0,0.010485056344929,0,0.0410419728891067,0,0.0361424138494202,0.0361260819859546,0.00499755022048016,0.0177200718601993,0.0114976318797975,0.0559039686428222,0.00385431977788666,0.0169361424138494,0.00259676629103381,0.00302139474113996,0.0137514290380532
10003854_Leeds College of Art_Submission.txt,10003854,Leeds College of Art,0,0.0297826086956522,0.00586956521739131,0.037695652173913,0.0371086956521739,0,0.0127608695652174,0.00658695652173913,0.00128260869565217,0.012195652173913,0.0997826086956522,0.0095,0.0364565217391304,0.0194565217391304,0,0.00739130434782609,0.000369565217391304,0.0115217391304348,0,0,0.00208695652173913,0.00626086956521739,0,0.000195652173913043,0.0278913043478261,0.0274565217391304,0.0858695652173913,0,0.107630434782609,0.0038695652173913,0.0597391304347826,0.00173913043478261,0,0.0640434782608696,0,0,0.0112391304347826,0.00428260869565217,0.000217391304347826,0.0277173913043478,0.0586739130434783,0.117739130434783,0,0.0267608695652174,0.00106521739130435,0.0269130434782609,0,0,0.00330434782608696,0.00754347826086957
10003861_Leeds Beckett University_Submission.txt,10003861,Leeds Beckett University,0.000416666666666667,0.0439102564102564,0.028974358974359,0.0125961538461538,0.0114903846153846,0,0.053349358974359,0.036073717948718,0.00128205128205128,0.0205769230769231,0.0636698717948718,0.0330288461538462,0.00328525641025641,0.00227564102564103,0.00104166666666667,0.00149038461538462,0.00046474358974359,0.0224679487179487,0,0.00666666666666667,0,1.6025641025641e-05,0,0.00078525641025641,0.000384615384615385,0.081698717948718,0.121105769230769,0,0.0117628205128205,0.00538461538461538,0.0807692307692308,0.00229166666666667,0,0.0836217948717949,0.00112179487179487,0.0164583333333333,0.0686538461538462,0.0177083333333333,0,0.0278205128205128,0.0206410256410256,0,0.0403205128205128,0,0.0562820512820513,0.00519230769230769,0.00205128205128205,0.00995192307692308,0.00286858974358974,4.80769230769231e-05
10003863_Leeds Trinity University_Submission.txt,10003863,Leeds Trinity University,0.0048,0.0918486486486486,0.00252972972972973,0.051372972972973,0.0374054054054054,0,0.0537513513513513,0.0024,0.00125405405405405,0.0327351351351351,0.0828972972972973,0.00101621621621622,0.0134918918918919,0,0,0.00136216216216216,0,0.0239135135135135,0,0.00315675675675676,0,0.00322162162162162,0,0,0.0501837837837838,0.0289945945945946,0.136886486486487,0.000237837837837838,0.00938378378378378,0.00294054054054054,0.0590702702702703,0,0,0.0488,0,0.0195891891891892,0.0317621621621622,0.0312432432432432,0,0.0366918918918919,0.0443675675675676,0.0106378378378378,0.000627027027027027,0.0112432432432432,0.0559783783783784,0.00164324324324324,0,0,0.00278918918918919,0.00977297297297297
10003867_Leicester College_Submission.txt,10003867,Leicester College,0.018025988388167,0.0327343102018247,0.012358307990047,0.0264583909317114,0.0145700857063865,0.00110588885816975,0.0280619297760575,0.04716615980094,0,0.0129388996405861,0.0557367984517556,0.0378490461708598,0.015537738457285,0.00445120265413326,0,0.0415261266242743,0.00149294995852917,0.0249654409731822,0.00071882775781034,0.0108377108100636,0,0.0141553773845729,0,0.0386231683715787,0.00696709980646945,0.0387061100359414,0.13400608238872,0,0.0329278407520044,0.00276472214542439,0.0488249930881946,0.00138236107271219,0,0.0337296101741775,0.0038429637821399,0.0330660768592756,0,0.0254354437379043,0,0.0157036217860105,0.0317943046723804,0.116560685651092,0.000165883328725463,0.00580591650539121,0.0102571191595245,0.010201824716616,0.00243295548797346,0,0,0.00611003594138789
10003928_Lincoln College_Submission.txt,10003928,Lincoln College,0.00141135972461274,0.0282616179001721,0.00654044750430293,0.0254388984509466,0.00716006884681584,0.00406196213425129,0.0489156626506024,0.00557659208261618,0,0.0141480206540448,0.0399655765920826,0.031118760757315,0.0378657487091222,0,0,0.0214457831325301,0,0.0400344234079174,0,0.0134939759036145,0,0,0,0.0614802065404475,0.0181755593803787,0.0872977624784854,0.180034423407917,0,0.00258175559380379,0.0102925989672978,0.0396901893287436,0,0.00044750430292599,0.0595180722891566,0,0,0,0.0223407917383821,0,0.0131153184165232,0.0345955249569707,0.0671256454388985,0.0182444061962134,0.0120826161790017,0.0130120481927711,0.0205163511187608,0.0118072289156627,0,0,0.00220309810671256
10003945_The Liverpool Institute for Performing Arts_Submission.txt,10003945,The Liverpool Institute for Performing Arts,0.00224506924045321,0.0292488459924465,0.0179395719681074,0.0479647503147293,0.013449433487201,0,0.0190306336550567,0.0567561896768779,0.00446915652538817,0.0307175828787243,0.0767100293747377,0.0036718422156945,0,0.0333613092740243,0,0.014687368862778,0.0111624003357113,0.0409357952161141,0,0.00144775493075955,0.00157364666386907,0.0108686529584557,0.00142677297524129,0.0039026437263953,0.000671422576584138,0.027968946705833,0.0857532522031053,0.00845572807385648,0.0248006714225766,0.00725975660931599,0.113554343264792,0.00247587075115401,0.000692404532102392,0.0491187578682333,0.00178346621905162,0.0202266051195971,2.09819555182543e-05,0.0201846412085606,0,0.0202056231640789,0.0420268569030634,0.00258078052874528,0.0156105749055812,0.00723877465379773,0.0168065463701217,0.0348929920268569,0,0,0.072031053294167,0.00407049937054133
10003955_The City of Liverpool College_Submission.txt,10003955,The City of Liverpool College,0,0.0263057929724596,0.0286324786324786,0.0172602089268756,0.016690408357075,0,0.0179249762583096,0.0311490978157645,0,0.00429724596391263,0.0603513770180437,0.0112773029439696,0.041690408357075,0,0.00389363722697056,0.0318376068376068,0,0.0238841405508072,0,0,0.0204178537511871,0.000189933523266857,0,0.00332383665716999,0.00548433048433048,0.0481244064577398,0.201258309591643,0.00757359924026591,0.0252374169040836,0.0100664767331434,0.0626543209876543,0.000735992402659069,0.000546058879392213,0.0422839506172839,4.74833808167142e-05,0,0.0045346628679962,0.0053656220322887,0,0.0111823361823362,0.0300807217473884,0.0997150997150997,0.0131291547958215,0.0342830009496676,0.0167378917378917,0.0242877492877493,0,0.00337132003798671,0.000783475783475783,0.0133903133903134
10003956_Liverpool Hope University_Submission.txt,10003956,Liverpool Hope University,0.00160545855910094,0.0305639173188842,0.0468793899257475,0.0266706803130644,0.00369255468593217,0,0.0200280955247843,0.00883002207505519,0.0031507124222356,0.0105157535621112,0.0342163355408389,0.113806943608268,0.0105157535621112,0,0.00431466987758379,0.00583985550872968,0.00142484447120209,0.00569937788480835,0,0.0248846076660646,0,0.00276941601444913,0,0.00216736905478627,0.00329119004615693,0.0349387918924343,0.0813967489464178,0.0978326309452137,0,0.000501705799719045,0.0518763796909492,0.000802729279550472,0,0.0613485851896448,0,0.027633955448525,0.012382099137066,0.0173188842063014,0,0.0951033513947421,0.0481236203090508,0.00180614087898856,0.00481637567730283,0.0118201886413807,0.0802729279550472,0.00252859723058399,0,0.00640176600441501,0.00222757375075256,0
10003957_Liverpool John Moores University_Submission.txt,10003957,Liverpool John Moores University,0.00158385766977652,0.0310479496637015,0.0740507702321545,0.0202646995009764,0.0151225862443046,0,0.036450423085268,0.0237795617270558,0.000564113690605337,0.0728357561293122,0.0438055977435452,0.0169017140377522,0.023931438489911,0,0,0,0,0.00913430245172489,0,0.00262529832935561,0.00104144065957908,0.00982859622477761,0,0,0.0210457799956607,0.0329355608591886,0.13549576914732,0.0108266435235409,0.0226947277066609,0.00292905185506618,0.0652419179865481,0,0,0.0694076806248644,0,0.00954653937947494,0.00559774354523758,0.0220221306140161,0,0.0387285745280972,0.0211542633977002,0,0.0044695161640269,0.0168149273161206,0.102777175092211,0,0,0.0227164243870688,0.00143198090692124,0.0111954870904752
10004048_London Metropolitan University_Submission.txt,10004048,London Metropolitan University,0.00195638883228042,0.0578357448542898,0.0241287955981251,0.0286733238231098,0.00723456286937029,0,0.0713266761768901,0.00110046871815773,0.00179335642959038,0.0456286937028735,0.101752598328918,0.0173018137354799,0.0431424495618504,0,0,0.013062971265539,0,0.0391073975952721,0,0.00248624414102303,0,0,0.0115956796413287,0.000326064805380069,0.0198288159771755,0.0437130629712655,0.123456286937029,0,0.00629712655390259,0.00582840839616874,0.0691664968412472,0,0,0.0464438557163236,0,0.0094151212553495,0.000876299164458936,0.0295903810882413,0.000305685755043815,0.0582840839616874,0.0524964336661912,0.000407581006725087,0.00786631342979417,0.0101080089667821,0.030364785001019,0.00262889749337681,0.0121662930507438,0.00126350112084777,0.00103933156714897,0
10004063_The London School of Economics and Political Science_Submission.txt,10004063,The London School of Economics and Political Science,0.00124932102118414,0.065200072424407,0.000597501357957632,0.0504798116965417,0.0123483613977911,0,0.0447039652362846,0.000597501357957632,0.0317581024805359,0.0571247510411009,0.1215824732935,0.00709759188846641,0.00387470577584646,0.000633713561470216,0,0.0031142495020822,0,0.0333876516386022,0,0.00226326271953648,0.00132174542820931,0.00354879594423321,0.000760456273764259,0,0,0.029277566539924,0.080771319934818,0.0391997103023719,0.0035669020459895,1.81061017562919e-05,0.0897700525076951,0,0,0.0332065906210393,0,0.0379684953829441,0.021962701430382,0.0249683143219265,0.00117689661415897,0.0108817671555314,0.0511316313597683,0.00248053594061199,0.00563099764620677,0.0316494658699982,0.0688031866739091,0.0132898786891182,0,0,0,0.0126018468223791
10004078_London South Bank University_Submission.txt,10004078,London South Bank University,0,0.0521832498210451,0.0124791219279408,0.0191362443330947,0.00863755666905273,0,0.0413743736578382,0.00792173705559532,0.0031496062992126,0.022381293247435,0.0788833214030064,0.0643999045573849,0.0218802195180148,0.0031496062992126,0,0,0,0.0387497017418277,0,0.00558339298496779,0,0,0.011333810546409,0,0,0.0515867334764973,0.109830589358148,0.000548795036984013,4.77213075638273e-05,0,0.0763779527559055,0.00312574564543068,0,0.0544977332378907,0,0.0133858267716535,0.00217131949415414,0.0322118826055834,0.0005249343832021,0.0719875924600334,0.0356955380577428,0,0.0678119780481985,0,0.0597947983774755,0.00663326175137199,0.00486757337151038,0.00937723693629206,0,0.00827964686232403
10004079_London Studio Centre Limited_Submission.txt,10004079,London Studio Centre Limited,0.0110681488641856,0.0296761720637989,0.016384726921218,0.0146447559207347,0.0154664088931851,0,0.00865152247462542,0.0162397293378444,0.00328661188980184,0.00676655389076849,0.060560657322378,0.00666988883518608,0.0403576607056549,0.014016433059449,0,0.0264378927017883,0.00623489608506525,0.00671822136297728,0.000579990333494442,0.0014499758337361,0,0.0780570323827936,0.00376993716771387,0,0.00120831319478009,0.0347994200096665,0.109521507974867,0,0.0202029966167231,0.00444659255679072,0.0726437892701788,0,0,0.0647655872402127,0,0.00637989366843886,0,0.0522957950700822,0,0.0165780570323828,0.0823102948284195,0.0437892701788304,0.0169647172547124,0.008313194780087,0.0120831319478009,0.0500724987916868,0,0,0.0294345094248429,0.00715321411309812
10004112_Loughborough College_Submission.txt,10004112,Loughborough College,0.00201149425287356,0.0136288998357964,0.0195812807881773,0.0386699507389163,0.000779967159277504,0,0.0277504105090312,0,0.00311986863711002,0.00800492610837438,0.0676518883415435,0.0777504105090312,0.0410098522167488,0,0,0.0399425287356322,0,0.00689655172413793,0,0.0214696223316913,0,0.0090311986863711,0,4.10509031198686e-05,0.011576354679803,0.0069376026272578,0.116174055829228,0,0.0151067323481117,0,0.0539408866995074,0,0.00361247947454844,0.0201559934318555,0.00669129720853859,0.0164614121510673,0,0.0100164203612479,0.0117816091954023,0.0857142857142857,0.0447454844006568,0.117118226600985,0.000164203612479475,0.0683908045977012,0.0210591133004926,0.0106732348111658,0.00233990147783251,0,0,0
10004113_Loughborough University_Submission.txt,10004113,Loughborough University,0,0.083162490508732,0.0173500379650721,0.0251138952164009,0.0322323462414579,0,0.0346051632498102,0.00392938496583144,0.00548595292331055,0.036503416856492,0.111750189825361,0.0223424449506454,0.00586560364464693,0.00111996962794229,0,0.00182232346241458,0,0.0071753986332574,0,0.00687167805618831,0.00242976461655277,0,1.89825360668185e-05,0,0,0.0280941533788914,0.143280182232346,0,0.000911161731207289,0,0.0806188306757783,0.00210706150341686,0,0.0399392558845862,0,0.00713743356112377,0,0.0203872437357631,0.0017463933181473,0.0637243735763098,0.0308086560364465,0,0.0207479119210327,0.0645596051632498,0.0879271070615034,0.00260060744115414,0.00252467729688686,0.00146165527714503,0.00125284738041002,0.00239179954441913
10004180_Manchester Metropolitan University_Submission.txt,10004180,Manchester Metropolitan University,0.000400627068454973,0.0886953492422923,0.00940602682459502,0.0618707542240028,0.0125239505312663,0,0.0624804041107821,0.013168437554433,0.00193346106950009,0.0412123323462811,0.0782442083260756,0.0268420135864832,0.0289670789061139,0,0,0.00576554607211287,0,0.0116181849851942,0,0.00909249259710852,0.00196829820588748,0,0.00195087963769378,0,0.000783835568716252,0.0460721128723219,0.148963595192475,0,0.00949311966556349,0.000243859954711723,0.0612959414736109,0.00360564361609476,0,0.0523602159902456,0.000592231318585612,0.0114091621668699,0.00811705277826163,0.0435986761888173,0,0.0416826336875109,0.0487023166695698,0.00425013063926145,0.0174011496255008,0.00458108343494165,0.0336875108866051,0.00050513847761714,0,0.000209022818324334,0.000226441386518028,0.00607908029959937
10004344_Middlesbrough College_Submission.txt,10004344,Middlesbrough College,0.00466554243957279,0.0191399662731872,0,0.0408094435075885,0.00224845418774592,0.0551714446318156,0.0243957279370433,0.0135188308038224,0.00337268128161889,0.0096964586846543,0.0563237774030354,0.00556492411467116,0.00792580101180439,0,0.0124227093872962,0.0814502529510961,0.00722315907813378,0.0629848229342327,0,0.00494659921304103,0,0.00941540191118606,0,0.00725126475548061,0,0.0320966835300731,0.112394603709949,0,0.0626475548060708,0,0.0459246767847105,0.0102585722315908,0,0.0994659921304103,0.000786958965711074,0,0,0.0312816188870152,0,0.0321810005621135,0.0297358066329399,0.0647554806070826,0,0.00278246205733558,0.0145587408656549,0.0275997751545812,0.00486228218100056,0,0.00014052838673412,0
10004351_Middlesex University_Submission.txt,10004351,Middlesex University,0.00296618958722257,0.0531839867247459,0.00607757726612736,0.00707322132337689,0.0588467123003526,0,0.0534121551545323,0.0123833229620411,0.00389960589089401,0.038332296204107,0.0757104335200166,0.0329392242273387,0.0103298070939639,0.000331881352416511,0.000228168429786351,0.00159717900850446,0,0.00479153702551338,0,0.0109313420452188,0,0,0.00112009956440573,0,0.00779921178178801,0.0351171956025721,0.16482057664385,0,0.0252852105372329,0.000331881352416511,0.0844845467745281,0,0,0.0771001866832607,0,0.00624351794233562,0.00906450943787596,0.0375648205766439,0,0.061066168844638,0.0482679941920763,0.000933416303671437,0.0105994606928023,0.0119269861024684,0.0307819954366314,8.29703381041278e-05,0.00871188550093342,0,0.00242688238954574,0.00323584318606098
10004478_Myerscough College_Submission.txt,10004478,Myerscough College,0.00152310924369748,0.0188725490196078,0.0546918767507003,0.0232843137254902,0.000910364145658263,0.00208333333333333,0.0254201680672269,0.0189425770308123,0.00208333333333333,0.0100840336134454,0.0463760504201681,0.0478466386554622,0.0217612044817927,0,0.00101540616246499,0.010171568627451,0,0.0208333333333333,0.0172794117647059,0.00245098039215686,0.000595238095238095,0.000525210084033613,0,0.0325980392156863,0.000350140056022409,0.0410364145658263,0.104131652661064,0.000945378151260504,0.00975140056022409,0.00943627450980392,0.0569327731092437,0.0055672268907563,0,0.150420168067227,0.0109243697478992,0.00836834733893558,0,0.00392156862745098,0,0.0384278711484594,0.0305672268907563,0.108543417366947,0.0109768907563025,0.0226540616246499,0.0101890756302521,0.00840336134453782,0.00726540616246499,0,0.000577731092436975,0.00126050420168067
10004576_New College Durham_Submission.txt,10004576,New College Durham,0.000710965272080941,0.0289581624282199,0.0226688542521192,0.021465682253213,0.00563303254033361,0.00363686081487558,0.0306261963357944,0.0469237079573421,0.000710965272080941,0.0207000273448182,0.0584632212195789,0.00525020508613618,0.0927536231884058,0,0,0.0220946130708231,0,0.0225047853431775,0,0.00248837845228329,0,0.00328137817883511,0,0.0393765381460213,0.00188679245283019,0.0245009570686355,0.154607601859448,0,0.0185124418922614,0,0.036231884057971,0,0,0.0392398140552365,0.00101175827180749,0.00278917145200984,0,0.0297511621547717,0,0.0175553732567678,0.0140552365326771,0.153896636587367,0.00612523926715887,0,0.00314465408805031,0.00434782608695652,0.00183210281651627,0,0.0066447908121411,0.0556193601312551
10004599_NCG_Submission.txt,10004599,NCG,0,0.0288219957335862,0.020573595638777,0.0363119222564589,0.0113534012799242,0.00407679544915857,0.0261910405309315,0.0710357904716758,0.00149324484474994,0.0469305522635696,0.0850912538516236,0.0169708461720787,0.156980327091728,0.00277316899739275,0.000734771272813463,0.00469305522635696,0,0.0225882910642332,0,0.00282057359563878,0.000237022991230149,0.000592557478075373,0,0.00485897132021806,0.00123251955439678,0.00327091727897606,0.164825788101446,0.00137473334913487,0.0170182507703247,0,0.046029864896895,0.00237022991230149,0,0.0426641384214269,0.00241763451054752,0.0210950462194833,0,0.0226831002607253,0.00106660346053567,0.0324010429011614,0.0200047404598246,0.0324958520976535,0.00561744489215454,0.00478786442284902,0,0.00775065181322588,0,0,0.000829580469305523,0.0249348186774117
10004676_Petroc_Submission.txt,10004676,Petroc,0,0.016478460895023,0.0158929318276872,0.0312839815976579,0.0116269343370975,0.011836051861146,0.0304475115014638,0.0274780426599749,0,0.0143036386449184,0.0313676286072773,0.0294855708908407,0.0687578419071518,0,0.00355499790882476,0.0572563780844835,0.0393140945211209,0.00250941028858218,0,0.0151819322459222,0,0,0,0.00230029276453367,0.000334588038477624,0.0223755750731911,0.137515683814304,0.0014219991635299,0.0202425763278963,0.0355499790882476,0.0395650355499791,0.0136762860727729,0,0.0514429109159348,0,0,0,0.0668339606859055,0,0.0212463404433292,0.0410288582183187,0.0634462567963195,0,0.00518611459640318,0.0465913843580092,0.00974487662066081,0,0,0.00246758678377248,0.012254286909243
10004686_North East Surrey College of Technology (NESCOT)_Submission.txt,10004686,North East Surrey College of Technology (NESCOT),0,0.0175401069518717,0.00727272727272727,0.0129411764705882,0,0,0.0623529411764706,0.0363636363636364,0.0206417112299465,0.0468449197860963,0.0794652406417112,0,0.0686631016042781,0,0,0.0081283422459893,0,0.025668449197861,0,0,0.0079144385026738,0,0.00727272727272727,0.0105882352941176,0,0.0119786096256684,0.0847058823529412,0,0.0298395721925134,0.0164705882352941,0.065668449197861,0,0,0.0616042780748663,0.0372192513368984,0,0,0.0148663101604278,0,0.027807486631016,0.012620320855615,0.152727272727273,0.00524064171122995,0.0203208556149733,0,0.000106951871657754,0.00909090909090909,0,0,0.0380748663101604
10004690_North Hertfordshire College_Submission.txt,10004690,North Hertfordshire College,0,0.00729648788456303,0.0379798529812143,0.0222161720664307,0.0035121154369725,0.0407024230873945,0.0186496052273346,0.0481078137762047,0,0.0136945276340866,0.046419820310373,0.0676014157364552,0.0453035665668391,0,0,0.0216988837462565,0,0.00400217805608494,0,0.00658861965695617,0.000653416825483256,0.00209637898175878,0.000653416825483256,0.0092839640620746,0,0.0858970868499864,0.158589708684999,0,0.0398856520555404,0.0173972229784917,0.0236046828205826,0.00601687993465832,0,0.0525183773482167,0,0.00509120609855704,0,0.0134222706234686,0,0.027688537979853,0.0314456847263817,0.0923768037026953,0.00294037571467465,0.00299482711679826,0.0180234141029132,0.0191668935475088,0.00103457664034849,0,0.00220528178600599,0.00323985842635448
10004695_North Lindsey College_Submission.txt,10004695,North Lindsey College,0,0.0354025670945158,0.0385530921820303,0.018343057176196,0.0114585764294049,0,0.020046674445741,0.0719719953325554,0.00212368728121354,0.0183197199533256,0.0591598599766628,0.0107351225204201,0.0506884480746791,0,0.00261376896149358,0.0380630105017503,0,0.00910151691948658,0,0.00329054842473746,0.0235705950991832,0,0,0.0114585764294049,0,0.0479579929988331,0.118109684947491,0,0.0121586931155193,0,0.0728588098016336,0.0403733955659277,0.00228704784130688,0.0376662777129522,0.015169194865811,0.00807467911318553,0.00177362893815636,0.0311785297549592,0,0.0274212368728121,0.0347957992998833,0.053558926487748,0.00107351225204201,0.0137689614935823,0.047071178529755,0.00331388564760794,0,0,0.000863477246207701,0.0056242707117853
10004736_Greater Brighton Metropolitan College_Submission.txt,10004736,Greater Brighton Metropolitan College,0.00163073020474724,0.0456242072839283,0.0295886936039138,0.0124297880050734,0.024787099112158,0.00188439934770792,0.00965754665700308,0.036419641239355,0,0.0579815183910129,0.0808660989309658,0.0225946729479978,0.00456604457329226,0.00938575828954521,0.00125022649030622,0.0320166696865374,0.00404058706287371,0.0838557709730024,0,0.00244609530712086,0,0.00800869722775865,0,0.00681282841094401,0.00547200579815184,0.0154375792716072,0.100761007428882,0,7.24768979887661e-05,0.0204747236818264,0.101050915020837,0,0,0.0264359485414024,0.000996557347345534,0.0246240260916833,0,0.0205472005798152,0.000144953795977532,0.00804493567675304,0.0511868092045661,0.0767892734190977,0.00121398804131183,0.0129190070664976,0.00693966298242435,0.0481427794890379,0,0,0.000163073020474724,0.00273600289907592
10004760_Northumberland College_Submission.txt,10004760,Northumberland College,0.00501285347043702,0.0388817480719794,9.6401028277635e-05,0.032487146529563,0.00305269922879177,0.0169344473007712,0.0142030848329049,0.0515424164524422,0,0.000867609254498715,0.040038560411311,0.0283419023136247,0.0256748071979434,0.00118894601542416,0.0288239074550129,0.047461439588689,0,0.0368894601542416,0.00173521850899743,0.0235218508997429,0,0.0028598971722365,0,0.061439588688946,0.00096401028277635,0.00796915167095116,0.123650385604113,0,0.000803341902313625,0,0.0521529562982005,0.0367609254498715,0.00044987146529563,0.0432840616966581,0.013560411311054,0.00363110539845758,0,0.0518637532133676,0,0,0.0413560411311054,0.0504498714652956,0,0.032133676092545,0.0134640102827764,0.044280205655527,0.022172236503856,0,0,0
10004775_Norwich University of the Arts_Submission.txt,10004775,Norwich University of the Arts,0,0.0565152084115659,0.0253661284265866,0.00602703717611716,0.0104393541119039,0,0.0533233195644011,0.0358430341719865,0.0014457378895982,0.0284265865565152,0.0667292527224934,0.0258918512955314,0.00895606458880961,0.0225122042808862,0,0.0121479534359745,0.0152459631993992,0.0549943672549756,0.00452497183627488,0.00101389410439354,0.0116973338340218,0.00114532482162974,0.00108899737138566,0,0.0142883965452497,0.0307923394667668,0.107698084866692,0,0.0202215546376267,0.00168982350732257,0.117480285392415,0.0002628614344724,0,0.0553698835899362,0,0.0173488546751784,0,0.0173864063086744,0,0.0458129928651896,0.0483101764926774,0.00153961697333834,0.00217799474277131,0.00127675553886594,0.0498685692827638,0.00897484040555764,0.00191513330829891,0.00653398422831393,0.00285392414570034,0.00486293653773939
